rule,Accuracy,Precision,Recall,F1,MCC,TN,FP,FN,TP
base AND GB_Accuracy_Prob>=0.032 AND Mean_Regressor_PHQ>=7.083,0.7446808510638298,0.5833333333333334,0.5,0.5384615384615384,0.3654939925441437,28,5,7,7
base AND GB_Accuracy_Prob>=0.034 AND Mean_Regressor_PHQ>=7.083,0.7446808510638298,0.5833333333333334,0.5,0.5384615384615384,0.3654939925441437,28,5,7,7
base AND GB_Accuracy_Prob>=0.037 AND Mean_Regressor_PHQ>=7.083,0.7446808510638298,0.5833333333333334,0.5,0.5384615384615384,0.3654939925441437,28,5,7,7
base AND GB_Accuracy_Prob>=0.044 AND Mean_Regressor_PHQ>=7.083,0.7446808510638298,0.5833333333333334,0.5,0.5384615384615384,0.3654939925441437,28,5,7,7
base AND GB_Accuracy_Prob>=0.051 AND Mean_Regressor_PHQ>=7.083,0.7446808510638298,0.5833333333333334,0.5,0.5384615384615384,0.3654939925441437,28,5,7,7
base AND GB_Accuracy_Prob>=0.203 AND Mean_Regressor_PHQ>=6.876,0.7446808510638298,0.5833333333333334,0.5,0.5384615384615384,0.3654939925441437,28,5,7,7
base AND GB_Accuracy_Prob>=0.245 AND Mean_Regressor_PHQ>=6.876,0.7446808510638298,0.5833333333333334,0.5,0.5384615384615384,0.3654939925441437,28,5,7,7
base AND GB_Accuracy_Prob>=0.7493,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND RandomForest_Prob<=0.28,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND RandomForest_Prob<=0.2967,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND RandomForest_Prob<=0.3133,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND ExtraTrees_Prob<=0.314,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND ExtraTrees_Prob<=0.318,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND ExtraTrees_Prob<=0.328,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND SVC_RBF_Prob>=0.3 AND Mean_Regressor_PHQ>=8.396,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND SVC_RBF_Prob>=0.3 AND Mean_Regressor_PHQ>=8.515,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.304 AND Mean_Regressor_PHQ>=8.396,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.304 AND Mean_Regressor_PHQ>=8.515,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.316 AND Mean_Regressor_PHQ>=8.396,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.316 AND Mean_Regressor_PHQ>=8.515,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.346 AND Mean_Regressor_PHQ>=8.396,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.346 AND Mean_Regressor_PHQ>=8.515,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.386 AND Mean_Regressor_PHQ>=8.396,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.386 AND Mean_Regressor_PHQ>=8.515,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.487 AND Mean_Regressor_PHQ>=8.396,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.487 AND Mean_Regressor_PHQ>=8.515,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.523 AND Mean_Regressor_PHQ>=8.396,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.523 AND Mean_Regressor_PHQ>=8.515,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.536 AND Mean_Regressor_PHQ>=7.089,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.536 AND Mean_Regressor_PHQ>=7.114,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.536 AND Mean_Regressor_PHQ>=7.163,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.536 AND Mean_Regressor_PHQ>=7.304,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.536 AND Mean_Regressor_PHQ>=7.387,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.536 AND Mean_Regressor_PHQ>=7.655,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.536 AND Mean_Regressor_PHQ>=8.396,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.536 AND Mean_Regressor_PHQ>=8.515,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.599 AND Mean_Regressor_PHQ>=7.089,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.599 AND Mean_Regressor_PHQ>=7.114,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.599 AND Mean_Regressor_PHQ>=7.163,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.599 AND Mean_Regressor_PHQ>=7.304,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.599 AND Mean_Regressor_PHQ>=7.387,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.599 AND Mean_Regressor_PHQ>=7.655,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.599 AND Mean_Regressor_PHQ>=8.396,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.599 AND Mean_Regressor_PHQ>=8.515,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.668 AND Mean_Regressor_PHQ>=0.16,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.668 AND Mean_Regressor_PHQ>=0.24,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.668 AND Mean_Regressor_PHQ>=1.715,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.668 AND Mean_Regressor_PHQ>=1.799,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.668 AND Mean_Regressor_PHQ>=1.904,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.668 AND Mean_Regressor_PHQ>=2.243,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.668 AND Mean_Regressor_PHQ>=2.318,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.668 AND Mean_Regressor_PHQ>=2.637,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.668 AND Mean_Regressor_PHQ>=3.064,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.668 AND Mean_Regressor_PHQ>=3.2,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.668 AND Mean_Regressor_PHQ>=3.216,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.668 AND Mean_Regressor_PHQ>=3.759,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.668 AND Mean_Regressor_PHQ>=3.794,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.668 AND Mean_Regressor_PHQ>=4.095,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.668 AND Mean_Regressor_PHQ>=4.654,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.668 AND Mean_Regressor_PHQ>=5.065,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.668 AND Mean_Regressor_PHQ>=5.463,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.668 AND Mean_Regressor_PHQ>=5.589,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.668 AND Mean_Regressor_PHQ>=5.819,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.668 AND Mean_Regressor_PHQ>=5.846,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.668 AND Mean_Regressor_PHQ>=6.08,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.668 AND Mean_Regressor_PHQ>=6.298,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.668 AND Mean_Regressor_PHQ>=6.36,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.668 AND Mean_Regressor_PHQ>=6.471,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.668 AND Mean_Regressor_PHQ>=6.473,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.668 AND Mean_Regressor_PHQ>=6.77,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.749 AND Mean_Regressor_PHQ>=0.16,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.749 AND Mean_Regressor_PHQ>=0.24,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.749 AND Mean_Regressor_PHQ>=1.715,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.749 AND Mean_Regressor_PHQ>=1.799,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.749 AND Mean_Regressor_PHQ>=1.904,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.749 AND Mean_Regressor_PHQ>=2.243,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.749 AND Mean_Regressor_PHQ>=2.318,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.749 AND Mean_Regressor_PHQ>=2.637,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.749 AND Mean_Regressor_PHQ>=3.064,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.749 AND Mean_Regressor_PHQ>=3.2,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.749 AND Mean_Regressor_PHQ>=3.216,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.749 AND Mean_Regressor_PHQ>=3.759,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.749 AND Mean_Regressor_PHQ>=3.794,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.749 AND Mean_Regressor_PHQ>=4.095,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.749 AND Mean_Regressor_PHQ>=4.654,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.749 AND Mean_Regressor_PHQ>=5.065,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.749 AND Mean_Regressor_PHQ>=5.463,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.749 AND Mean_Regressor_PHQ>=5.589,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.749 AND Mean_Regressor_PHQ>=5.819,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.749 AND Mean_Regressor_PHQ>=5.846,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.749 AND Mean_Regressor_PHQ>=6.08,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.749 AND Mean_Regressor_PHQ>=6.298,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.749 AND Mean_Regressor_PHQ>=6.36,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.749 AND Mean_Regressor_PHQ>=6.471,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.749 AND Mean_Regressor_PHQ>=6.473,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND GB_Accuracy_Prob>=0.749 AND Mean_Regressor_PHQ>=6.77,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,33,0,9,5
base AND ExtraTrees_Prob<=0.354,0.7659574468085106,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.392455624471496,30,3,8,6
base AND ExtraTrees_Prob>=0.362,0.7659574468085106,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.392455624471496,30,3,8,6
base AND Mean_Regressor_PHQ>=7.3874,0.7659574468085106,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.392455624471496,30,3,8,6
base AND Mean_Regressor_PHQ<=7.3874,0.7659574468085106,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.392455624471496,30,3,8,6
base AND Mean_Regressor_PHQ>=7.6547,0.7659574468085106,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.392455624471496,30,3,8,6
base AND Mean_Regressor_PHQ<=7.6547,0.7659574468085106,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.392455624471496,30,3,8,6
base AND Mean_Regressor_PHQ>=8.3956,0.7659574468085106,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.392455624471496,30,3,8,6
base AND Mean_Regressor_PHQ<=8.3956,0.7659574468085106,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.392455624471496,30,3,8,6
base AND Max_Regressor_PHQ>=8.8597,0.7659574468085106,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.392455624471496,30,3,8,6
base AND Max_Regressor_PHQ<=8.8597,0.7659574468085106,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.392455624471496,30,3,8,6
base AND Max_Regressor_PHQ>=9.364,0.7659574468085106,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.392455624471496,30,3,8,6
base AND Max_Regressor_PHQ<=9.364,0.7659574468085106,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.392455624471496,30,3,8,6
base AND RandomForest_Prob>=0.063 AND Mean_Regressor_PHQ>=7.655,0.7659574468085106,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.392455624471496,30,3,8,6
base AND RandomForest_Prob>=0.087 AND Mean_Regressor_PHQ>=7.655,0.7659574468085106,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.392455624471496,30,3,8,6
base AND RandomForest_Prob>=0.12 AND Mean_Regressor_PHQ>=7.655,0.7659574468085106,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.392455624471496,30,3,8,6
base AND RandomForest_Prob>=0.127 AND Mean_Regressor_PHQ>=7.655,0.7659574468085106,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.392455624471496,30,3,8,6
base AND RandomForest_Prob>=0.133 AND Mean_Regressor_PHQ>=7.655,0.7659574468085106,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.392455624471496,30,3,8,6
base AND RandomForest_Prob>=0.147 AND Mean_Regressor_PHQ>=7.655,0.7659574468085106,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.392455624471496,30,3,8,6
base AND RandomForest_Prob>=0.15 AND Mean_Regressor_PHQ>=7.655,0.7659574468085106,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.392455624471496,30,3,8,6
base AND RandomForest_Prob>=0.157 AND Mean_Regressor_PHQ>=7.655,0.7659574468085106,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.392455624471496,30,3,8,6
base AND RandomForest_Prob>=0.177 AND Mean_Regressor_PHQ>=7.655,0.7659574468085106,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.392455624471496,30,3,8,6
base AND RandomForest_Prob>=0.18 AND Mean_Regressor_PHQ>=7.655,0.7659574468085106,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.392455624471496,30,3,8,6
base AND RandomForest_Prob>=0.187 AND Mean_Regressor_PHQ>=7.655,0.7659574468085106,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.392455624471496,30,3,8,6
base AND RandomForest_Prob>=0.19 AND Mean_Regressor_PHQ>=7.655,0.7659574468085106,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.392455624471496,30,3,8,6
base AND RandomForest_Prob>=0.203 AND Mean_Regressor_PHQ>=7.655,0.7659574468085106,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.392455624471496,30,3,8,6
base AND RandomForest_Prob>=0.21 AND Mean_Regressor_PHQ>=7.655,0.7659574468085106,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.392455624471496,30,3,8,6
base AND RandomForest_Prob>=0.213 AND Mean_Regressor_PHQ>=7.655,0.7659574468085106,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.392455624471496,30,3,8,6
base AND RandomForest_Prob>=0.22 AND Mean_Regressor_PHQ>=7.655,0.7659574468085106,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.392455624471496,30,3,8,6
base AND RandomForest_Prob>=0.223 AND Mean_Regressor_PHQ>=7.655,0.7659574468085106,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.392455624471496,30,3,8,6
base AND RandomForest_Prob>=0.227 AND Mean_Regressor_PHQ>=7.655,0.7659574468085106,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.392455624471496,30,3,8,6
base AND ExtraTrees_Prob>=0.01 AND Mean_Regressor_PHQ>=7.655,0.7659574468085106,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.392455624471496,30,3,8,6
base AND ExtraTrees_Prob>=0.06 AND Mean_Regressor_PHQ>=7.655,0.7659574468085106,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.392455624471496,30,3,8,6
base AND ExtraTrees_Prob>=0.062 AND Mean_Regressor_PHQ>=7.655,0.7659574468085106,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.392455624471496,30,3,8,6
base AND ExtraTrees_Prob>=0.066 AND Mean_Regressor_PHQ>=7.655,0.7659574468085106,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.392455624471496,30,3,8,6
base AND ExtraTrees_Prob>=0.07 AND Mean_Regressor_PHQ>=7.655,0.7659574468085106,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.392455624471496,30,3,8,6
base AND ExtraTrees_Prob>=0.104 AND Mean_Regressor_PHQ>=7.655,0.7659574468085106,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.392455624471496,30,3,8,6
base AND ExtraTrees_Prob>=0.13 AND Mean_Regressor_PHQ>=7.655,0.7659574468085106,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.392455624471496,30,3,8,6
base AND ExtraTrees_Prob>=0.138 AND Mean_Regressor_PHQ>=7.655,0.7659574468085106,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.392455624471496,30,3,8,6
base AND ExtraTrees_Prob>=0.156 AND Mean_Regressor_PHQ>=7.655,0.7659574468085106,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.392455624471496,30,3,8,6
base AND ExtraTrees_Prob>=0.162 AND Mean_Regressor_PHQ>=7.655,0.7659574468085106,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.392455624471496,30,3,8,6
base AND ExtraTrees_Prob>=0.168 AND Mean_Regressor_PHQ>=7.655,0.7659574468085106,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.392455624471496,30,3,8,6
base AND ExtraTrees_Prob>=0.17 AND Mean_Regressor_PHQ>=7.655,0.7659574468085106,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.392455624471496,30,3,8,6
base AND ExtraTrees_Prob>=0.19 AND Mean_Regressor_PHQ>=7.655,0.7659574468085106,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.392455624471496,30,3,8,6
base AND ExtraTrees_Prob>=0.198 AND Mean_Regressor_PHQ>=7.655,0.7659574468085106,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.392455624471496,30,3,8,6
base AND ExtraTrees_Prob>=0.204 AND Mean_Regressor_PHQ>=7.655,0.7659574468085106,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.392455624471496,30,3,8,6
base AND ExtraTrees_Prob>=0.212 AND Mean_Regressor_PHQ>=7.655,0.7659574468085106,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.392455624471496,30,3,8,6
base AND ExtraTrees_Prob>=0.362 AND Mean_Regressor_PHQ>=0.16,0.7659574468085106,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.392455624471496,30,3,8,6
base AND ExtraTrees_Prob>=0.362 AND Mean_Regressor_PHQ>=0.24,0.7659574468085106,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.392455624471496,30,3,8,6
base AND ExtraTrees_Prob>=0.362 AND Mean_Regressor_PHQ>=1.715,0.7659574468085106,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.392455624471496,30,3,8,6
base AND ExtraTrees_Prob>=0.362 AND Mean_Regressor_PHQ>=1.799,0.7659574468085106,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.392455624471496,30,3,8,6
base AND ExtraTrees_Prob>=0.362 AND Mean_Regressor_PHQ>=1.904,0.7659574468085106,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.392455624471496,30,3,8,6
base AND ExtraTrees_Prob>=0.362 AND Mean_Regressor_PHQ>=2.243,0.7659574468085106,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.392455624471496,30,3,8,6
base AND ExtraTrees_Prob>=0.362 AND Mean_Regressor_PHQ>=2.318,0.7659574468085106,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.392455624471496,30,3,8,6
base AND ExtraTrees_Prob>=0.362 AND Mean_Regressor_PHQ>=2.637,0.7659574468085106,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.392455624471496,30,3,8,6
base AND ExtraTrees_Prob>=0.362 AND Mean_Regressor_PHQ>=3.064,0.7659574468085106,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.392455624471496,30,3,8,6
base AND ExtraTrees_Prob>=0.362 AND Mean_Regressor_PHQ>=3.2,0.7659574468085106,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.392455624471496,30,3,8,6
base AND ExtraTrees_Prob>=0.362 AND Mean_Regressor_PHQ>=3.216,0.7659574468085106,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.392455624471496,30,3,8,6
base AND ExtraTrees_Prob>=0.362 AND Mean_Regressor_PHQ>=3.759,0.7659574468085106,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.392455624471496,30,3,8,6
base AND ExtraTrees_Prob>=0.362 AND Mean_Regressor_PHQ>=3.794,0.7659574468085106,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.392455624471496,30,3,8,6
base AND ExtraTrees_Prob>=0.362 AND Mean_Regressor_PHQ>=4.095,0.7659574468085106,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.392455624471496,30,3,8,6
base AND ExtraTrees_Prob>=0.362 AND Mean_Regressor_PHQ>=4.654,0.7659574468085106,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.392455624471496,30,3,8,6
