F1,Accuracy,Precision,Recall,MCC,AUC,TN,FP,FN,TP,model,rule
0.5333333333333333,0.5531914893617021,0.3870967741935484,0.8571428571428571,0.2715698336646141,0.79004329004329,14,19,2,12,WeightedAverage,"weights={'GB_Accuracy_Prob': 2, 'Logistic_Prob': 0, 'RandomForest_Prob': 2, 'ExtraTrees_Prob': 1, 'SVC_RBF_Prob': 3}, threshold=0.20"
0.5333333333333333,0.5531914893617021,0.3870967741935484,0.8571428571428571,0.2715698336646141,0.7727272727272727,14,19,2,12,WeightedAverage,"weights={'GB_Accuracy_Prob': 2, 'Logistic_Prob': 1, 'RandomForest_Prob': 0, 'ExtraTrees_Prob': 0, 'SVC_RBF_Prob': 0}, threshold=0.05"
0.5333333333333333,0.5531914893617021,0.3870967741935484,0.8571428571428571,0.2715698336646141,0.7900432900432901,14,19,2,12,WeightedAverage,"weights={'GB_Accuracy_Prob': 2, 'Logistic_Prob': 1, 'RandomForest_Prob': 1, 'ExtraTrees_Prob': 0, 'SVC_RBF_Prob': 0}, threshold=0.10"
0.5333333333333333,0.5531914893617021,0.3870967741935484,0.8571428571428571,0.2715698336646141,0.7813852813852813,14,19,2,12,WeightedAverage,"weights={'GB_Accuracy_Prob': 2, 'Logistic_Prob': 1, 'RandomForest_Prob': 2, 'ExtraTrees_Prob': 2, 'SVC_RBF_Prob': 1}, threshold=0.17"
0.5333333333333333,0.5531914893617021,0.3870967741935484,0.8571428571428571,0.2715698336646141,0.787878787878788,14,19,2,12,WeightedAverage,"weights={'GB_Accuracy_Prob': 2, 'Logistic_Prob': 2, 'RandomForest_Prob': 0, 'ExtraTrees_Prob': 1, 'SVC_RBF_Prob': 0}, threshold=0.08"
0.5333333333333333,0.5531914893617021,0.3870967741935484,0.8571428571428571,0.2715698336646141,0.7792207792207793,14,19,2,12,WeightedAverage,"weights={'GB_Accuracy_Prob': 2, 'Logistic_Prob': 2, 'RandomForest_Prob': 1, 'ExtraTrees_Prob': 3, 'SVC_RBF_Prob': 3}, threshold=0.17"
0.5333333333333333,0.5531914893617021,0.3870967741935484,0.8571428571428571,0.2715698336646141,0.8138528138528138,14,19,2,12,WeightedAverage,"weights={'GB_Accuracy_Prob': 3, 'Logistic_Prob': 0, 'RandomForest_Prob': 1, 'ExtraTrees_Prob': 0, 'SVC_RBF_Prob': 0}, threshold=0.09"
0.5333333333333333,0.5531914893617021,0.3870967741935484,0.8571428571428571,0.2715698336646141,0.7987012987012988,14,19,2,12,WeightedAverage,"weights={'GB_Accuracy_Prob': 3, 'Logistic_Prob': 0, 'RandomForest_Prob': 1, 'ExtraTrees_Prob': 0, 'SVC_RBF_Prob': 2}, threshold=0.15"
0.5333333333333333,0.5531914893617021,0.3870967741935484,0.8571428571428571,0.2715698336646141,0.8051948051948051,14,19,2,12,WeightedAverage,"weights={'GB_Accuracy_Prob': 3, 'Logistic_Prob': 0, 'RandomForest_Prob': 2, 'ExtraTrees_Prob': 1, 'SVC_RBF_Prob': 1}, threshold=0.16"
0.5333333333333333,0.5531914893617021,0.3870967741935484,0.8571428571428571,0.2715698336646141,0.7922077922077922,14,19,2,12,WeightedAverage,"weights={'GB_Accuracy_Prob': 3, 'Logistic_Prob': 0, 'RandomForest_Prob': 3, 'ExtraTrees_Prob': 2, 'SVC_RBF_Prob': 0}, threshold=0.17"
0.5333333333333333,0.5531914893617021,0.3870967741935484,0.8571428571428571,0.2715698336646141,0.7922077922077921,14,19,2,12,WeightedAverage,"weights={'GB_Accuracy_Prob': 3, 'Logistic_Prob': 1, 'RandomForest_Prob': 0, 'ExtraTrees_Prob': 2, 'SVC_RBF_Prob': 2}, threshold=0.15"
0.5333333333333333,0.5531914893617021,0.3870967741935484,0.8571428571428571,0.2715698336646141,0.7943722943722944,14,19,2,12,WeightedAverage,"weights={'GB_Accuracy_Prob': 3, 'Logistic_Prob': 1, 'RandomForest_Prob': 0, 'ExtraTrees_Prob': 3, 'SVC_RBF_Prob': 0}, threshold=0.13"
0.5333333333333333,0.5531914893617021,0.3870967741935484,0.8571428571428571,0.2715698336646141,0.787878787878788,14,19,2,12,WeightedAverage,"weights={'GB_Accuracy_Prob': 3, 'Logistic_Prob': 1, 'RandomForest_Prob': 3, 'ExtraTrees_Prob': 0, 'SVC_RBF_Prob': 2}, threshold=0.16"
0.5333333333333333,0.5531914893617021,0.3870967741935484,0.8571428571428571,0.2715698336646141,0.79004329004329,14,19,2,12,WeightedAverage,"weights={'GB_Accuracy_Prob': 3, 'Logistic_Prob': 1, 'RandomForest_Prob': 3, 'ExtraTrees_Prob': 1, 'SVC_RBF_Prob': 1}, threshold=0.16"
0.5333333333333333,0.5531914893617021,0.3870967741935484,0.8571428571428571,0.2715698336646141,0.79004329004329,14,19,2,12,WeightedAverage,"weights={'GB_Accuracy_Prob': 3, 'Logistic_Prob': 2, 'RandomForest_Prob': 1, 'ExtraTrees_Prob': 1, 'SVC_RBF_Prob': 3}, threshold=0.15"
0.5333333333333333,0.5531914893617021,0.3870967741935484,0.8571428571428571,0.2715698336646141,0.7835497835497836,14,19,2,12,WeightedAverage,"weights={'GB_Accuracy_Prob': 3, 'Logistic_Prob': 3, 'RandomForest_Prob': 1, 'ExtraTrees_Prob': 0, 'SVC_RBF_Prob': 0}, threshold=0.07"
0.5306122448979592,0.5106382978723404,0.37142857142857144,0.9285714285714286,0.2746880316636111,0.7023809523809524,11,22,1,13,RandomForest_Prob,RandomForest_Prob>=0.19
0.5306122448979592,0.5106382978723404,0.37142857142857144,0.9285714285714286,0.2746880316636111,0.7640692640692641,11,22,1,13,OR_Logistic_RandomForest_Prob,Logistic>=0.02 OR RandomForest_Prob>=0.27
0.5306122448979592,0.5106382978723404,0.37142857142857144,0.9285714285714286,0.2746880316636111,0.7640692640692641,11,22,1,13,OR_Logistic_RandomForest_Prob,Logistic>=0.03 OR RandomForest_Prob>=0.25
0.5306122448979592,0.5106382978723404,0.37142857142857144,0.9285714285714286,0.2746880316636111,0.7640692640692641,11,22,1,13,OR_Logistic_RandomForest_Prob,Logistic>=0.04 OR RandomForest_Prob>=0.20
0.5306122448979592,0.5106382978723404,0.37142857142857144,0.9285714285714286,0.2746880316636111,0.7640692640692641,11,22,1,13,OR_Logistic_ExtraTrees_Prob,Logistic>=0.03 OR ExtraTrees_Prob>=0.23
0.5306122448979592,0.5106382978723404,0.37142857142857144,0.9285714285714286,0.2746880316636111,0.7640692640692641,11,22,1,13,OR_Logistic_ExtraTrees_Prob,Logistic>=0.04 OR ExtraTrees_Prob>=0.21
0.5306122448979592,0.5106382978723404,0.37142857142857144,0.9285714285714286,0.2746880316636111,0.7640692640692641,11,22,1,13,OR_Logistic_ExtraTrees_Prob,Logistic>=0.09 OR ExtraTrees_Prob>=0.20
0.5306122448979592,0.5106382978723404,0.37142857142857144,0.9285714285714286,0.2746880316636111,0.7662337662337662,11,22,1,13,OR_Logistic_SVC_RBF_Prob,Logistic>=0.02 OR SVC_RBF_Prob>=0.26
0.5306122448979592,0.5106382978723404,0.37142857142857144,0.9285714285714286,0.2746880316636111,0.761904761904762,11,22,1,13,WeightedAverage,"weights={'GB_Accuracy_Prob': 0, 'Logistic_Prob': 1, 'RandomForest_Prob': 0, 'ExtraTrees_Prob': 1, 'SVC_RBF_Prob': 1}, threshold=0.16"
0.5306122448979592,0.5106382978723404,0.37142857142857144,0.9285714285714286,0.2746880316636111,0.751082251082251,11,22,1,13,WeightedAverage,"weights={'GB_Accuracy_Prob': 0, 'Logistic_Prob': 1, 'RandomForest_Prob': 0, 'ExtraTrees_Prob': 1, 'SVC_RBF_Prob': 3}, threshold=0.20"
0.5306122448979592,0.5106382978723404,0.37142857142857144,0.9285714285714286,0.2746880316636111,0.7424242424242424,11,22,1,13,WeightedAverage,"weights={'GB_Accuracy_Prob': 0, 'Logistic_Prob': 1, 'RandomForest_Prob': 0, 'ExtraTrees_Prob': 2, 'SVC_RBF_Prob': 1}, threshold=0.16"
0.5306122448979592,0.5106382978723404,0.37142857142857144,0.9285714285714286,0.2746880316636111,0.761904761904762,11,22,1,13,WeightedAverage,"weights={'GB_Accuracy_Prob': 0, 'Logistic_Prob': 1, 'RandomForest_Prob': 1, 'ExtraTrees_Prob': 0, 'SVC_RBF_Prob': 1}, threshold=0.16"
0.5306122448979592,0.5106382978723404,0.37142857142857144,0.9285714285714286,0.2746880316636111,0.7575757575757576,11,22,1,13,WeightedAverage,"weights={'GB_Accuracy_Prob': 0, 'Logistic_Prob': 3, 'RandomForest_Prob': 0, 'ExtraTrees_Prob': 1, 'SVC_RBF_Prob': 0}, threshold=0.06"
0.5306122448979592,0.5106382978723404,0.37142857142857144,0.9285714285714286,0.2746880316636111,0.7965367965367965,11,22,1,13,WeightedAverage,"weights={'GB_Accuracy_Prob': 1, 'Logistic_Prob': 0, 'RandomForest_Prob': 0, 'ExtraTrees_Prob': 1, 'SVC_RBF_Prob': 1}, threshold=0.17"
0.5306122448979592,0.5106382978723404,0.37142857142857144,0.9285714285714286,0.2746880316636111,0.7922077922077922,11,22,1,13,WeightedAverage,"weights={'GB_Accuracy_Prob': 1, 'Logistic_Prob': 0, 'RandomForest_Prob': 1, 'ExtraTrees_Prob': 0, 'SVC_RBF_Prob': 3}, threshold=0.21"
0.5306122448979592,0.5106382978723404,0.37142857142857144,0.9285714285714286,0.2746880316636111,0.7922077922077922,11,22,1,13,WeightedAverage,"weights={'GB_Accuracy_Prob': 1, 'Logistic_Prob': 0, 'RandomForest_Prob': 2, 'ExtraTrees_Prob': 0, 'SVC_RBF_Prob': 0}, threshold=0.15"
0.5306122448979592,0.5106382978723404,0.37142857142857144,0.9285714285714286,0.2746880316636111,0.7813852813852814,11,22,1,13,WeightedAverage,"weights={'GB_Accuracy_Prob': 1, 'Logistic_Prob': 1, 'RandomForest_Prob': 1, 'ExtraTrees_Prob': 1, 'SVC_RBF_Prob': 3}, threshold=0.18"
0.5306122448979592,0.5106382978723404,0.37142857142857144,0.9285714285714286,0.2746880316636111,0.8095238095238095,11,22,1,13,WeightedAverage,"weights={'GB_Accuracy_Prob': 2, 'Logistic_Prob': 0, 'RandomForest_Prob': 1, 'ExtraTrees_Prob': 0, 'SVC_RBF_Prob': 1}, threshold=0.14"
0.5306122448979592,0.5106382978723404,0.37142857142857144,0.9285714285714286,0.2746880316636111,0.7987012987012987,11,22,1,13,WeightedAverage,"weights={'GB_Accuracy_Prob': 2, 'Logistic_Prob': 0, 'RandomForest_Prob': 3, 'ExtraTrees_Prob': 0, 'SVC_RBF_Prob': 3}, threshold=0.19"
0.5306122448979592,0.5106382978723404,0.37142857142857144,0.9285714285714286,0.2746880316636111,0.8073593073593074,11,22,1,13,WeightedAverage,"weights={'GB_Accuracy_Prob': 3, 'Logistic_Prob': 0, 'RandomForest_Prob': 1, 'ExtraTrees_Prob': 1, 'SVC_RBF_Prob': 3}, threshold=0.17"
0.5306122448979592,0.5106382978723404,0.37142857142857144,0.9285714285714286,0.2746880316636111,0.8051948051948051,11,22,1,13,WeightedAverage,"weights={'GB_Accuracy_Prob': 3, 'Logistic_Prob': 0, 'RandomForest_Prob': 2, 'ExtraTrees_Prob': 0, 'SVC_RBF_Prob': 3}, threshold=0.17"
0.5294117647058824,0.6595744680851063,0.45,0.6428571428571429,0.2862979048121443,0.7640692640692641,22,11,5,9,OR_Logistic_RandomForest_Prob,Logistic>=0.59 OR RandomForest_Prob>=0.30
0.5294117647058824,0.6595744680851063,0.45,0.6428571428571429,0.2862979048121443,0.7640692640692641,22,11,5,9,OR_Logistic_RandomForest_Prob,Logistic>=0.80 OR RandomForest_Prob>=0.29
0.5294117647058824,0.6595744680851063,0.45,0.6428571428571429,0.2862979048121443,0.7640692640692641,22,11,5,9,OR_Logistic_RandomForest_Prob,Logistic>=0.85 OR RandomForest_Prob>=0.28
0.5294117647058824,0.6595744680851063,0.45,0.6428571428571429,0.2862979048121443,0.7640692640692641,22,11,5,9,AND_Logistic_ExtraTrees_Prob,Logistic>=0.03 AND ExtraTrees_Prob>=0.25
0.5294117647058824,0.6595744680851063,0.45,0.6428571428571429,0.2862979048121443,0.7640692640692641,22,11,5,9,AND_Logistic_ExtraTrees_Prob,Logistic>=0.04 AND ExtraTrees_Prob>=0.22
0.5294117647058824,0.6595744680851063,0.45,0.6428571428571429,0.2862979048121443,0.7640692640692641,22,11,5,9,OR_Logistic_ExtraTrees_Prob,Logistic>=0.95 OR ExtraTrees_Prob>=0.31
0.5294117647058824,0.6595744680851063,0.45,0.6428571428571429,0.2862979048121443,0.7662337662337662,22,11,5,9,AND_Logistic_SVC_RBF_Prob,Logistic>=0.07 AND SVC_RBF_Prob>=0.26
0.5294117647058824,0.6595744680851063,0.45,0.6428571428571429,0.2862979048121443,0.7662337662337662,22,11,5,9,OR_Logistic_SVC_RBF_Prob,Logistic>=0.28 OR SVC_RBF_Prob>=0.29
0.5294117647058824,0.6595744680851063,0.45,0.6428571428571429,0.2862979048121443,0.7705627705627706,22,11,5,9,OR_Logistic_GB_Accuracy_Prob,Logistic>=0.22 OR GB_Accuracy_Prob>=0.27
0.5294117647058824,0.6595744680851063,0.45,0.6428571428571429,0.2862979048121443,0.7272727272727272,22,11,5,9,WeightedAverage,"weights={'GB_Accuracy_Prob': 0, 'Logistic_Prob': 0, 'RandomForest_Prob': 1, 'ExtraTrees_Prob': 0, 'SVC_RBF_Prob': 1}, threshold=0.28"
0.5294117647058824,0.6595744680851063,0.45,0.6428571428571429,0.2862979048121443,0.6796536796536796,22,11,5,9,WeightedAverage,"weights={'GB_Accuracy_Prob': 0, 'Logistic_Prob': 0, 'RandomForest_Prob': 1, 'ExtraTrees_Prob': 1, 'SVC_RBF_Prob': 0}, threshold=0.28"
0.5294117647058824,0.6595744680851063,0.45,0.6428571428571429,0.2862979048121443,0.7857142857142857,22,11,5,9,WeightedAverage,"weights={'GB_Accuracy_Prob': 1, 'Logistic_Prob': 0, 'RandomForest_Prob': 0, 'ExtraTrees_Prob': 0, 'SVC_RBF_Prob': 3}, threshold=0.26"
0.5283018867924528,0.46808510638297873,0.358974358974359,1.0,0.29499845257913987,0.6753246753246753,8,25,0,14,ExtraTrees_Prob,ExtraTrees_Prob>=0.14
0.5283018867924528,0.46808510638297873,0.358974358974359,1.0,0.29499845257913987,0.7294372294372294,8,25,0,14,SVC_RBF_Prob,SVC_RBF_Prob>=0.24
0.5283018867924528,0.46808510638297873,0.358974358974359,1.0,0.29499845257913987,0.7640692640692641,8,25,0,14,OR_Logistic_ExtraTrees_Prob,Logistic>=0.04 OR ExtraTrees_Prob>=0.16
0.5283018867924528,0.46808510638297873,0.358974358974359,1.0,0.29499845257913987,0.725108225108225,8,25,0,14,WeightedAverage,"weights={'GB_Accuracy_Prob': 0, 'Logistic_Prob': 0, 'RandomForest_Prob': 0, 'ExtraTrees_Prob': 1, 'SVC_RBF_Prob': 2}, threshold=0.22"
0.5283018867924528,0.46808510638297873,0.358974358974359,1.0,0.29499845257913987,0.6926406926406927,8,25,0,14,WeightedAverage,"weights={'GB_Accuracy_Prob': 0, 'Logistic_Prob': 0, 'RandomForest_Prob': 2, 'ExtraTrees_Prob': 1, 'SVC_RBF_Prob': 0}, threshold=0.15"
0.5283018867924528,0.46808510638297873,0.358974358974359,1.0,0.29499845257913987,0.7792207792207793,8,25,0,14,WeightedAverage,"weights={'GB_Accuracy_Prob': 0, 'Logistic_Prob': 3, 'RandomForest_Prob': 0, 'ExtraTrees_Prob': 1, 'SVC_RBF_Prob': 3}, threshold=0.13"
0.5283018867924528,0.46808510638297873,0.358974358974359,1.0,0.29499845257913987,0.7857142857142857,8,25,0,14,WeightedAverage,"weights={'GB_Accuracy_Prob': 1, 'Logistic_Prob': 0, 'RandomForest_Prob': 0, 'ExtraTrees_Prob': 0, 'SVC_RBF_Prob': 3}, threshold=0.19"
0.5283018867924528,0.46808510638297873,0.358974358974359,1.0,0.29499845257913987,0.8051948051948052,8,25,0,14,WeightedAverage,"weights={'GB_Accuracy_Prob': 3, 'Logistic_Prob': 0, 'RandomForest_Prob': 0, 'ExtraTrees_Prob': 1, 'SVC_RBF_Prob': 1}, threshold=0.10"
0.5263157894736842,0.8085106382978723,1.0,0.35714285714285715,0.5297284633639759,0.79004329004329,33,0,9,5,GB_Accuracy_Prob,GB_Accuracy_Prob>=0.67
0.5263157894736842,0.8085106382978723,1.0,0.35714285714285715,0.5297284633639759,0.7705627705627706,33,0,9,5,AND_Logistic_GB_Accuracy_Prob,Logistic>=0.59 AND GB_Accuracy_Prob>=0.60
0.5263157894736842,0.8085106382978723,1.0,0.35714285714285715,0.5297284633639759,0.7987012987012987,33,0,9,5,WeightedAverage,"weights={'GB_Accuracy_Prob': 2, 'Logistic_Prob': 0, 'RandomForest_Prob': 2, 'ExtraTrees_Prob': 1, 'SVC_RBF_Prob': 0}, threshold=0.48"
0.5263157894736842,0.8085106382978723,1.0,0.35714285714285715,0.5297284633639759,0.7922077922077921,33,0,9,5,WeightedAverage,"weights={'GB_Accuracy_Prob': 2, 'Logistic_Prob': 1, 'RandomForest_Prob': 0, 'ExtraTrees_Prob': 2, 'SVC_RBF_Prob': 1}, threshold=0.54"
0.5263157894736842,0.6170212765957447,0.4166666666666667,0.7142857142857143,0.2653470548913146,0.7640692640692641,19,14,4,10,AND_Logistic_ExtraTrees_Prob,Logistic>=0.01 AND ExtraTrees_Prob>=0.20
0.5263157894736842,0.6170212765957447,0.4166666666666667,0.7142857142857143,0.2653470548913146,0.7640692640692641,19,14,4,10,OR_Logistic_ExtraTrees_Prob,Logistic>=0.22 OR ExtraTrees_Prob>=0.29
0.5263157894736842,0.6170212765957447,0.4166666666666667,0.7142857142857143,0.2653470548913146,0.7662337662337662,19,14,4,10,AND_Logistic_SVC_RBF_Prob,Logistic>=0.01 AND SVC_RBF_Prob>=0.27
0.5263157894736842,0.6170212765957447,0.4166666666666667,0.7142857142857143,0.2653470548913146,0.7424242424242424,19,14,4,10,WeightedAverage,"weights={'GB_Accuracy_Prob': 0, 'Logistic_Prob': 0, 'RandomForest_Prob': 1, 'ExtraTrees_Prob': 0, 'SVC_RBF_Prob': 2}, threshold=0.27"
0.5263157894736842,0.6170212765957447,0.4166666666666667,0.7142857142857143,0.2653470548913146,0.7251082251082251,19,14,4,10,WeightedAverage,"weights={'GB_Accuracy_Prob': 0, 'Logistic_Prob': 0, 'RandomForest_Prob': 1, 'ExtraTrees_Prob': 1, 'SVC_RBF_Prob': 3}, threshold=0.27"
0.5263157894736842,0.6170212765957447,0.4166666666666667,0.7142857142857143,0.2653470548913146,0.6926406926406926,19,14,4,10,WeightedAverage,"weights={'GB_Accuracy_Prob': 0, 'Logistic_Prob': 0, 'RandomForest_Prob': 3, 'ExtraTrees_Prob': 1, 'SVC_RBF_Prob': 0}, threshold=0.25"
0.5263157894736842,0.6170212765957447,0.4166666666666667,0.7142857142857143,0.2653470548913146,0.70995670995671,19,14,4,10,WeightedAverage,"weights={'GB_Accuracy_Prob': 0, 'Logistic_Prob': 0, 'RandomForest_Prob': 3, 'ExtraTrees_Prob': 2, 'SVC_RBF_Prob': 2}, threshold=0.26"
0.5263157894736842,0.6170212765957447,0.4166666666666667,0.7142857142857143,0.2653470548913146,0.7424242424242424,19,14,4,10,WeightedAverage,"weights={'GB_Accuracy_Prob': 0, 'Logistic_Prob': 1, 'RandomForest_Prob': 0, 'ExtraTrees_Prob': 2, 'SVC_RBF_Prob': 0}, threshold=0.21"
0.5263157894736842,0.6170212765957447,0.4166666666666667,0.7142857142857143,0.2653470548913146,0.7380952380952381,19,14,4,10,WeightedAverage,"weights={'GB_Accuracy_Prob': 0, 'Logistic_Prob': 1, 'RandomForest_Prob': 0, 'ExtraTrees_Prob': 3, 'SVC_RBF_Prob': 0}, threshold=0.23"
0.5263157894736842,0.6170212765957447,0.4166666666666667,0.7142857142857143,0.2653470548913146,0.7554112554112554,19,14,4,10,WeightedAverage,"weights={'GB_Accuracy_Prob': 0, 'Logistic_Prob': 1, 'RandomForest_Prob': 1, 'ExtraTrees_Prob': 1, 'SVC_RBF_Prob': 1}, threshold=0.22"
0.5263157894736842,0.6170212765957447,0.4166666666666667,0.7142857142857143,0.2653470548913146,0.748917748917749,19,14,4,10,WeightedAverage,"weights={'GB_Accuracy_Prob': 0, 'Logistic_Prob': 2, 'RandomForest_Prob': 0, 'ExtraTrees_Prob': 3, 'SVC_RBF_Prob': 3}, threshold=0.22"
0.5263157894736842,0.6170212765957447,0.4166666666666667,0.7142857142857143,0.2653470548913146,0.7402597402597403,19,14,4,10,WeightedAverage,"weights={'GB_Accuracy_Prob': 0, 'Logistic_Prob': 2, 'RandomForest_Prob': 3, 'ExtraTrees_Prob': 3, 'SVC_RBF_Prob': 1}, threshold=0.22"
0.5263157894736842,0.6170212765957447,0.4166666666666667,0.7142857142857143,0.2653470548913146,0.7943722943722944,19,14,4,10,WeightedAverage,"weights={'GB_Accuracy_Prob': 1, 'Logistic_Prob': 0, 'RandomForest_Prob': 0, 'ExtraTrees_Prob': 0, 'SVC_RBF_Prob': 1}, threshold=0.18"
0.5263157894736842,0.6170212765957447,0.4166666666666667,0.7142857142857143,0.2653470548913146,0.777056277056277,19,14,4,10,WeightedAverage,"weights={'GB_Accuracy_Prob': 1, 'Logistic_Prob': 0, 'RandomForest_Prob': 0, 'ExtraTrees_Prob': 2, 'SVC_RBF_Prob': 0}, threshold=0.21"
0.5263157894736842,0.6170212765957447,0.4166666666666667,0.7142857142857143,0.2653470548913146,0.777056277056277,19,14,4,10,WeightedAverage,"weights={'GB_Accuracy_Prob': 1, 'Logistic_Prob': 0, 'RandomForest_Prob': 3, 'ExtraTrees_Prob': 1, 'SVC_RBF_Prob': 0}, threshold=0.22"
0.5263157894736842,0.6170212765957447,0.4166666666666667,0.7142857142857143,0.2653470548913146,0.7727272727272727,19,14,4,10,WeightedAverage,"weights={'GB_Accuracy_Prob': 1, 'Logistic_Prob': 1, 'RandomForest_Prob': 0, 'ExtraTrees_Prob': 3, 'SVC_RBF_Prob': 3}, threshold=0.22"
0.5263157894736842,0.6170212765957447,0.4166666666666667,0.7142857142857143,0.2653470548913146,0.7727272727272727,19,14,4,10,WeightedAverage,"weights={'GB_Accuracy_Prob': 1, 'Logistic_Prob': 1, 'RandomForest_Prob': 1, 'ExtraTrees_Prob': 3, 'SVC_RBF_Prob': 2}, threshold=0.22"
0.5263157894736842,0.6170212765957447,0.4166666666666667,0.7142857142857143,0.2653470548913146,0.7813852813852813,19,14,4,10,WeightedAverage,"weights={'GB_Accuracy_Prob': 2, 'Logistic_Prob': 1, 'RandomForest_Prob': 0, 'ExtraTrees_Prob': 0, 'SVC_RBF_Prob': 3}, threshold=0.18"
0.5238095238095237,0.574468085106383,0.39285714285714285,0.7857142857142857,0.252135042287904,0.7640692640692641,16,17,3,11,OR_Logistic_RandomForest_Prob,Logistic>=0.22 OR RandomForest_Prob>=0.23
0.5238095238095237,0.574468085106383,0.39285714285714285,0.7857142857142857,0.252135042287904,0.7640692640692641,16,17,3,11,OR_Logistic_ExtraTrees_Prob,Logistic>=0.13 OR ExtraTrees_Prob>=0.27
0.5238095238095237,0.574468085106383,0.39285714285714285,0.7857142857142857,0.252135042287904,0.7640692640692641,16,17,3,11,OR_Logistic_ExtraTrees_Prob,Logistic>=0.16 OR ExtraTrees_Prob>=0.25
0.5238095238095237,0.574468085106383,0.39285714285714285,0.7857142857142857,0.252135042287904,0.7705627705627706,16,17,3,11,OR_Logistic_GB_Accuracy_Prob,Logistic>=0.07 OR GB_Accuracy_Prob>=0.08
0.5238095238095237,0.574468085106383,0.39285714285714285,0.7857142857142857,0.252135042287904,0.7705627705627706,16,17,3,11,OR_Logistic_GB_Accuracy_Prob,Logistic>=0.60 OR GB_Accuracy_Prob>=0.07
0.5238095238095237,0.574468085106383,0.39285714285714285,0.7857142857142857,0.252135042287904,0.7186147186147186,16,17,3,11,WeightedAverage,"weights={'GB_Accuracy_Prob': 0, 'Logistic_Prob': 0, 'RandomForest_Prob': 2, 'ExtraTrees_Prob': 0, 'SVC_RBF_Prob': 1}, threshold=0.24"
0.5238095238095237,0.574468085106383,0.39285714285714285,0.7857142857142857,0.252135042287904,0.7164502164502164,16,17,3,11,WeightedAverage,"weights={'GB_Accuracy_Prob': 0, 'Logistic_Prob': 0, 'RandomForest_Prob': 2, 'ExtraTrees_Prob': 2, 'SVC_RBF_Prob': 3}, threshold=0.25"
0.5238095238095237,0.574468085106383,0.39285714285714285,0.7857142857142857,0.252135042287904,0.751082251082251,16,17,3,11,WeightedAverage,"weights={'GB_Accuracy_Prob': 0, 'Logistic_Prob': 1, 'RandomForest_Prob': 0, 'ExtraTrees_Prob': 1, 'SVC_RBF_Prob': 3}, threshold=0.22"
0.5238095238095237,0.574468085106383,0.39285714285714285,0.7857142857142857,0.252135042287904,0.7445887445887446,16,17,3,11,WeightedAverage,"weights={'GB_Accuracy_Prob': 0, 'Logistic_Prob': 1, 'RandomForest_Prob': 0, 'ExtraTrees_Prob': 2, 'SVC_RBF_Prob': 3}, threshold=0.22"
0.5238095238095237,0.574468085106383,0.39285714285714285,0.7857142857142857,0.252135042287904,0.7532467532467533,16,17,3,11,WeightedAverage,"weights={'GB_Accuracy_Prob': 0, 'Logistic_Prob': 2, 'RandomForest_Prob': 0, 'ExtraTrees_Prob': 3, 'SVC_RBF_Prob': 0}, threshold=0.17"
0.5238095238095237,0.574468085106383,0.39285714285714285,0.7857142857142857,0.252135042287904,0.7965367965367965,16,17,3,11,WeightedAverage,"weights={'GB_Accuracy_Prob': 1, 'Logistic_Prob': 0, 'RandomForest_Prob': 0, 'ExtraTrees_Prob': 1, 'SVC_RBF_Prob': 1}, threshold=0.19"
0.5238095238095237,0.574468085106383,0.39285714285714285,0.7857142857142857,0.252135042287904,0.777056277056277,16,17,3,11,WeightedAverage,"weights={'GB_Accuracy_Prob': 1, 'Logistic_Prob': 0, 'RandomForest_Prob': 0, 'ExtraTrees_Prob': 2, 'SVC_RBF_Prob': 0}, threshold=0.18"
0.5238095238095237,0.574468085106383,0.39285714285714285,0.7857142857142857,0.252135042287904,0.8051948051948052,16,17,3,11,WeightedAverage,"weights={'GB_Accuracy_Prob': 1, 'Logistic_Prob': 0, 'RandomForest_Prob': 1, 'ExtraTrees_Prob': 0, 'SVC_RBF_Prob': 1}, threshold=0.19"
0.5238095238095237,0.574468085106383,0.39285714285714285,0.7857142857142857,0.252135042287904,0.8008658008658008,16,17,3,11,WeightedAverage,"weights={'GB_Accuracy_Prob': 1, 'Logistic_Prob': 0, 'RandomForest_Prob': 1, 'ExtraTrees_Prob': 0, 'SVC_RBF_Prob': 2}, threshold=0.21"
0.5238095238095237,0.574468085106383,0.39285714285714285,0.7857142857142857,0.252135042287904,0.7835497835497836,16,17,3,11,WeightedAverage,"weights={'GB_Accuracy_Prob': 1, 'Logistic_Prob': 0, 'RandomForest_Prob': 1, 'ExtraTrees_Prob': 2, 'SVC_RBF_Prob': 0}, threshold=0.20"
0.5238095238095237,0.574468085106383,0.39285714285714285,0.7857142857142857,0.252135042287904,0.7683982683982684,16,17,3,11,WeightedAverage,"weights={'GB_Accuracy_Prob': 1, 'Logistic_Prob': 0, 'RandomForest_Prob': 2, 'ExtraTrees_Prob': 3, 'SVC_RBF_Prob': 1}, threshold=0.22"
0.5238095238095237,0.574468085106383,0.39285714285714285,0.7857142857142857,0.252135042287904,0.7792207792207793,16,17,3,11,WeightedAverage,"weights={'GB_Accuracy_Prob': 1, 'Logistic_Prob': 1, 'RandomForest_Prob': 1, 'ExtraTrees_Prob': 0, 'SVC_RBF_Prob': 3}, threshold=0.20"
