model,threshold,Accuracy,Precision,Recall,F1,MCC,AUC,TN,FP,FN,TP
RandomForestClf,0.38,0.723404255319149,0.5555555555555556,0.35714285714285715,0.43478260869565216,0.2742157888935453,0.7023809523809524,29,4,9,5
RandomForestClf,0.39,0.723404255319149,0.5714285714285714,0.2857142857142857,0.38095238095238093,0.2502318034804895,0.7023809523809524,30,3,10,4
RandomForestClf,0.4,0.723404255319149,0.5714285714285714,0.2857142857142857,0.38095238095238093,0.2502318034804895,0.7023809523809524,30,3,10,4
RandomForestClf,0.41000000000000003,0.7021276595744681,0.5,0.14285714285714285,0.2222222222222222,0.13480263621268787,0.7023809523809524,31,2,12,2
RandomForestClf,0.42,0.723404255319149,0.6666666666666666,0.14285714285714285,0.23529411764705882,0.21056946332494045,0.7023809523809524,32,1,12,2
RandomForestClf,0.43,0.723404255319149,0.6666666666666666,0.14285714285714285,0.23529411764705882,0.21056946332494045,0.7023809523809524,32,1,12,2
RandomForestClf,0.44,0.723404255319149,0.6666666666666666,0.14285714285714285,0.23529411764705882,0.21056946332494045,0.7023809523809524,32,1,12,2
RandomForestClf,0.45,0.723404255319149,0.6666666666666666,0.14285714285714285,0.23529411764705882,0.21056946332494045,0.7023809523809524,32,1,12,2
RandomForestClf,0.46,0.7021276595744681,0.5,0.07142857142857142,0.125,0.09317756533661245,0.7023809523809524,32,1,13,1
RandomForestClf,0.47000000000000003,0.7021276595744681,0.5,0.07142857142857142,0.125,0.09317756533661245,0.7023809523809524,32,1,13,1
RandomForestClf,0.48,0.7021276595744681,0.5,0.07142857142857142,0.125,0.09317756533661245,0.7023809523809524,32,1,13,1
RandomForestClf,0.49,0.7021276595744681,0.5,0.07142857142857142,0.125,0.09317756533661245,0.7023809523809524,32,1,13,1
RandomForestClf,0.5,0.7021276595744681,0.5,0.07142857142857142,0.125,0.09317756533661245,0.7023809523809524,32,1,13,1
RandomForestClf,0.51,0.7021276595744681,0.5,0.07142857142857142,0.125,0.09317756533661245,0.7023809523809524,32,1,13,1
RandomForestClf,0.52,0.7021276595744681,0.5,0.07142857142857142,0.125,0.09317756533661245,0.7023809523809524,32,1,13,1
RandomForestClf,0.53,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,0.7023809523809524,32,1,14,0
RandomForestClf,0.54,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,0.7023809523809524,32,1,14,0
RandomForestClf,0.55,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,0.7023809523809524,32,1,14,0
RandomForestClf,0.56,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,0.7023809523809524,32,1,14,0
RandomForestClf,0.5700000000000001,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,0.7023809523809524,32,1,14,0
RandomForestClf,0.58,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,0.7023809523809524,32,1,14,0
RandomForestClf,0.59,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,0.7023809523809524,32,1,14,0
RandomForestClf,0.6,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,0.7023809523809524,32,1,14,0
RandomForestClf,0.61,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,0.7023809523809524,32,1,14,0
RandomForestClf,0.62,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,0.7023809523809524,32,1,14,0
RandomForestClf,0.63,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,0.7023809523809524,32,1,14,0
RandomForestClf,0.64,0.7021276595744681,0.0,0.0,0.0,0.0,0.7023809523809524,33,0,14,0
RandomForestClf,0.65,0.7021276595744681,0.0,0.0,0.0,0.0,0.7023809523809524,33,0,14,0
RandomForestClf,0.66,0.7021276595744681,0.0,0.0,0.0,0.0,0.7023809523809524,33,0,14,0
RandomForestClf,0.67,0.7021276595744681,0.0,0.0,0.0,0.0,0.7023809523809524,33,0,14,0
RandomForestClf,0.68,0.7021276595744681,0.0,0.0,0.0,0.0,0.7023809523809524,33,0,14,0
RandomForestClf,0.6900000000000001,0.7021276595744681,0.0,0.0,0.0,0.0,0.7023809523809524,33,0,14,0
RandomForestClf,0.7000000000000001,0.7021276595744681,0.0,0.0,0.0,0.0,0.7023809523809524,33,0,14,0
RandomForestClf,0.71,0.7021276595744681,0.0,0.0,0.0,0.0,0.7023809523809524,33,0,14,0
RandomForestClf,0.72,0.7021276595744681,0.0,0.0,0.0,0.0,0.7023809523809524,33,0,14,0
RandomForestClf,0.73,0.7021276595744681,0.0,0.0,0.0,0.0,0.7023809523809524,33,0,14,0
RandomForestClf,0.74,0.7021276595744681,0.0,0.0,0.0,0.0,0.7023809523809524,33,0,14,0
RandomForestClf,0.75,0.7021276595744681,0.0,0.0,0.0,0.0,0.7023809523809524,33,0,14,0
RandomForestClf,0.76,0.7021276595744681,0.0,0.0,0.0,0.0,0.7023809523809524,33,0,14,0
RandomForestClf,0.77,0.7021276595744681,0.0,0.0,0.0,0.0,0.7023809523809524,33,0,14,0
RandomForestClf,0.78,0.7021276595744681,0.0,0.0,0.0,0.0,0.7023809523809524,33,0,14,0
RandomForestClf,0.79,0.7021276595744681,0.0,0.0,0.0,0.0,0.7023809523809524,33,0,14,0
RandomForestClf,0.8,0.7021276595744681,0.0,0.0,0.0,0.0,0.7023809523809524,33,0,14,0
RandomForestClf,0.81,0.7021276595744681,0.0,0.0,0.0,0.0,0.7023809523809524,33,0,14,0
RandomForestClf,0.8200000000000001,0.7021276595744681,0.0,0.0,0.0,0.0,0.7023809523809524,33,0,14,0
RandomForestClf,0.8300000000000001,0.7021276595744681,0.0,0.0,0.0,0.0,0.7023809523809524,33,0,14,0
RandomForestClf,0.84,0.7021276595744681,0.0,0.0,0.0,0.0,0.7023809523809524,33,0,14,0
RandomForestClf,0.85,0.7021276595744681,0.0,0.0,0.0,0.0,0.7023809523809524,33,0,14,0
RandomForestClf,0.86,0.7021276595744681,0.0,0.0,0.0,0.0,0.7023809523809524,33,0,14,0
RandomForestClf,0.87,0.7021276595744681,0.0,0.0,0.0,0.0,0.7023809523809524,33,0,14,0
RandomForestClf,0.88,0.7021276595744681,0.0,0.0,0.0,0.0,0.7023809523809524,33,0,14,0
RandomForestClf,0.89,0.7021276595744681,0.0,0.0,0.0,0.0,0.7023809523809524,33,0,14,0
RandomForestClf,0.9,0.7021276595744681,0.0,0.0,0.0,0.0,0.7023809523809524,33,0,14,0
RandomForestClf,0.91,0.7021276595744681,0.0,0.0,0.0,0.0,0.7023809523809524,33,0,14,0
RandomForestClf,0.92,0.7021276595744681,0.0,0.0,0.0,0.0,0.7023809523809524,33,0,14,0
RandomForestClf,0.93,0.7021276595744681,0.0,0.0,0.0,0.0,0.7023809523809524,33,0,14,0
RandomForestClf,0.9400000000000001,0.7021276595744681,0.0,0.0,0.0,0.0,0.7023809523809524,33,0,14,0
RandomForestClf,0.9500000000000001,0.7021276595744681,0.0,0.0,0.0,0.0,0.7023809523809524,33,0,14,0
ExtraTreesClf,0.01,0.2978723404255319,0.2978723404255319,1.0,0.45901639344262296,0.0,0.6753246753246753,0,33,0,14
ExtraTreesClf,0.02,0.3191489361702128,0.30434782608695654,1.0,0.4666666666666667,0.0960346885066768,0.6753246753246753,1,32,0,14
ExtraTreesClf,0.03,0.3191489361702128,0.30434782608695654,1.0,0.4666666666666667,0.0960346885066768,0.6753246753246753,1,32,0,14
ExtraTreesClf,0.04,0.3191489361702128,0.30434782608695654,1.0,0.4666666666666667,0.0960346885066768,0.6753246753246753,1,32,0,14
ExtraTreesClf,0.05,0.3191489361702128,0.30434782608695654,1.0,0.4666666666666667,0.0960346885066768,0.6753246753246753,1,32,0,14
