candidate,weights,threshold,Dev_Accuracy,Dev_Precision,Dev_Recall,Dev_F1,Dev_AUC,Dev_MCC,Dev_TN,Dev_FP,Dev_FN,Dev_TP,Test_Accuracy,Test_Precision,Test_Recall,Test_F1,Test_AUC,Test_MCC,Test_TN,Test_FP,Test_FN,Test_TP
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.143;LogisticRegression:0.286;RandomForestClf:0.143;ExtraTreesClf:0.429,0.43000000000000005,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5688405797101449,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.7705627705627706,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.125;LogisticRegression:0.250;RandomForestClf:0.125;ExtraTreesClf:0.375;SVC_RBF:0.125,0.4100000000000001,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5579710144927537,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.7727272727272727,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.111;LogisticRegression:0.222;RandomForestClf:0.111;ExtraTreesClf:0.333;SVC_RBF:0.222,0.4000000000000001,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5543478260869565,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.7727272727272727,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.100;LogisticRegression:0.200;RandomForestClf:0.100;ExtraTreesClf:0.300;SVC_RBF:0.300,0.39000000000000007,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5507246376811594,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.777056277056277,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.143;LogisticRegression:0.286;RandomForestClf:0.286;ExtraTreesClf:0.286,0.44000000000000006,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5579710144927537,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.7727272727272727,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.125;LogisticRegression:0.250;RandomForestClf:0.250;ExtraTreesClf:0.250;SVC_RBF:0.125,0.4200000000000001,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5471014492753623,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.7727272727272727,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.111;LogisticRegression:0.222;RandomForestClf:0.222;ExtraTreesClf:0.222;SVC_RBF:0.222,0.4100000000000001,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5471014492753623,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.774891774891775,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.100;LogisticRegression:0.200;RandomForestClf:0.200;ExtraTreesClf:0.200;SVC_RBF:0.300,0.4000000000000001,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5471014492753623,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.774891774891775,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.125;LogisticRegression:0.250;RandomForestClf:0.250;ExtraTreesClf:0.375,0.4100000000000001,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5615942028985508,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.7662337662337663,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.111;LogisticRegression:0.222;RandomForestClf:0.222;ExtraTreesClf:0.333;SVC_RBF:0.111,0.4000000000000001,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5507246376811594,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.7683982683982684,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.100;LogisticRegression:0.200;RandomForestClf:0.200;ExtraTreesClf:0.300;SVC_RBF:0.200,0.39000000000000007,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5507246376811594,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.7748917748917749,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.091;LogisticRegression:0.182;RandomForestClf:0.182;ExtraTreesClf:0.273;SVC_RBF:0.273,0.38000000000000006,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5507246376811594,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.7748917748917749,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.111;LogisticRegression:0.222;RandomForestClf:0.333;ExtraTreesClf:0.111;SVC_RBF:0.222,0.4100000000000001,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5434782608695652,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.7748917748917749,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.100;LogisticRegression:0.200;RandomForestClf:0.300;ExtraTreesClf:0.100;SVC_RBF:0.300,0.4000000000000001,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5471014492753623,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.7748917748917749,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.125;LogisticRegression:0.250;RandomForestClf:0.375;ExtraTreesClf:0.250,0.4200000000000001,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5507246376811594,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.7640692640692641,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.111;LogisticRegression:0.222;RandomForestClf:0.333;ExtraTreesClf:0.222;SVC_RBF:0.111,0.4100000000000001,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5507246376811594,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.7640692640692641,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.100;LogisticRegression:0.200;RandomForestClf:0.300;ExtraTreesClf:0.200;SVC_RBF:0.200,0.4000000000000001,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5471014492753623,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.7727272727272727,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.091;LogisticRegression:0.182;RandomForestClf:0.273;ExtraTreesClf:0.182;SVC_RBF:0.273,0.39000000000000007,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5507246376811594,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.774891774891775,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.100;LogisticRegression:0.200;RandomForestClf:0.300;ExtraTreesClf:0.300;SVC_RBF:0.100,0.39000000000000007,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5579710144927537,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.7683982683982684,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.091;LogisticRegression:0.182;RandomForestClf:0.273;ExtraTreesClf:0.273;SVC_RBF:0.182,0.38000000000000006,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5579710144927537,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.7683982683982684,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.083;LogisticRegression:0.167;RandomForestClf:0.250;ExtraTreesClf:0.250;SVC_RBF:0.250,0.37000000000000005,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5652173913043479,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.7662337662337663,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.125;GradientBoostingClf:0.125;LogisticRegression:0.250;ExtraTreesClf:0.375;SVC_RBF:0.125,0.39000000000000007,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5688405797101449,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.774891774891775,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.125;GradientBoostingClf:0.125;LogisticRegression:0.250;RandomForestClf:0.125;ExtraTreesClf:0.375,0.38000000000000006,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.572463768115942,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.777056277056277,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.111;GradientBoostingClf:0.111;LogisticRegression:0.222;RandomForestClf:0.111;ExtraTreesClf:0.333;SVC_RBF:0.111,0.37000000000000005,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5579710144927537,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.777056277056277,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.100;GradientBoostingClf:0.100;LogisticRegression:0.200;RandomForestClf:0.100;ExtraTreesClf:0.300;SVC_RBF:0.200,0.37000000000000005,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5471014492753623,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.7792207792207791,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.091;GradientBoostingClf:0.091;LogisticRegression:0.182;RandomForestClf:0.091;ExtraTreesClf:0.273;SVC_RBF:0.273,0.36000000000000004,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5471014492753623,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.7792207792207791,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.125;GradientBoostingClf:0.125;LogisticRegression:0.250;RandomForestClf:0.250;ExtraTreesClf:0.250,0.39000000000000007,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5579710144927537,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.7835497835497836,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.111;GradientBoostingClf:0.111;LogisticRegression:0.222;RandomForestClf:0.222;ExtraTreesClf:0.222;SVC_RBF:0.111,0.38000000000000006,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5507246376811594,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.7813852813852814,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.100;GradientBoostingClf:0.100;LogisticRegression:0.200;RandomForestClf:0.200;ExtraTreesClf:0.200;SVC_RBF:0.200,0.37000000000000005,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5434782608695652,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.7835497835497836,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.111;GradientBoostingClf:0.111;LogisticRegression:0.222;RandomForestClf:0.222;ExtraTreesClf:0.333,0.37000000000000005,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5615942028985508,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.7792207792207793,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.100;GradientBoostingClf:0.100;LogisticRegression:0.200;RandomForestClf:0.200;ExtraTreesClf:0.300;SVC_RBF:0.100,0.36000000000000004,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5543478260869565,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.7813852813852814,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.091;GradientBoostingClf:0.091;LogisticRegression:0.182;RandomForestClf:0.182;ExtraTreesClf:0.273;SVC_RBF:0.182,0.36000000000000004,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5434782608695652,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.7835497835497836,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.083;GradientBoostingClf:0.083;LogisticRegression:0.167;RandomForestClf:0.167;ExtraTreesClf:0.250;SVC_RBF:0.250,0.3500000000000001,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5471014492753623,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.7835497835497836,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.111;GradientBoostingClf:0.111;LogisticRegression:0.222;RandomForestClf:0.333;ExtraTreesClf:0.222,0.38000000000000006,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5543478260869565,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.7813852813852814,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.100;GradientBoostingClf:0.100;LogisticRegression:0.200;RandomForestClf:0.300;ExtraTreesClf:0.200;SVC_RBF:0.100,0.37000000000000005,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5471014492753623,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.7792207792207793,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.091;GradientBoostingClf:0.091;LogisticRegression:0.182;RandomForestClf:0.273;ExtraTreesClf:0.182;SVC_RBF:0.182,0.36000000000000004,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5434782608695652,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.7835497835497836,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.083;GradientBoostingClf:0.083;LogisticRegression:0.167;RandomForestClf:0.250;ExtraTreesClf:0.167;SVC_RBF:0.250,0.36000000000000004,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5434782608695652,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.7835497835497836,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.091;GradientBoostingClf:0.091;LogisticRegression:0.182;RandomForestClf:0.273;ExtraTreesClf:0.273;SVC_RBF:0.091,0.36000000000000004,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5543478260869565,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.7835497835497836,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.077;GradientBoostingClf:0.077;LogisticRegression:0.154;RandomForestClf:0.231;ExtraTreesClf:0.231;SVC_RBF:0.231,0.3500000000000001,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5471014492753623,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.7792207792207793,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.100;GradientBoostingClf:0.100;LogisticRegression:0.300;RandomForestClf:0.200;ExtraTreesClf:0.300,0.43000000000000005,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5615942028985508,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.7813852813852814,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.091;GradientBoostingClf:0.091;LogisticRegression:0.273;RandomForestClf:0.182;ExtraTreesClf:0.273;SVC_RBF:0.091,0.4200000000000001,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5543478260869565,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.7813852813852814,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.083;GradientBoostingClf:0.083;LogisticRegression:0.250;RandomForestClf:0.167;ExtraTreesClf:0.250;SVC_RBF:0.167,0.4100000000000001,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5434782608695652,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.7835497835497836,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.077;GradientBoostingClf:0.077;LogisticRegression:0.231;RandomForestClf:0.154;ExtraTreesClf:0.231;SVC_RBF:0.231,0.4000000000000001,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5434782608695652,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.7813852813852813,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.091;GradientBoostingClf:0.091;LogisticRegression:0.273;RandomForestClf:0.273;ExtraTreesClf:0.273,0.4200000000000001,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5615942028985508,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.777056277056277,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.083;GradientBoostingClf:0.083;LogisticRegression:0.250;RandomForestClf:0.250;ExtraTreesClf:0.250;SVC_RBF:0.083,0.4100000000000001,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5543478260869565,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.7748917748917749,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.077;GradientBoostingClf:0.077;LogisticRegression:0.231;RandomForestClf:0.231;ExtraTreesClf:0.231;SVC_RBF:0.154,0.4000000000000001,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5434782608695652,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.7792207792207793,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.071;GradientBoostingClf:0.071;LogisticRegression:0.214;RandomForestClf:0.214;ExtraTreesClf:0.214;SVC_RBF:0.214,0.39000000000000007,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5434782608695652,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.7813852813852813,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.091;GradientBoostingClf:0.182;LogisticRegression:0.182;RandomForestClf:0.182;ExtraTreesClf:0.273;SVC_RBF:0.091,0.3500000000000001,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5652173913043479,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.7792207792207793,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.083;GradientBoostingClf:0.167;LogisticRegression:0.167;RandomForestClf:0.167;ExtraTreesClf:0.250;SVC_RBF:0.167,0.3400000000000001,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5579710144927537,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.7770562770562771,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.077;GradientBoostingClf:0.154;LogisticRegression:0.154;RandomForestClf:0.154;ExtraTreesClf:0.231;SVC_RBF:0.231,0.3400000000000001,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5507246376811594,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.7792207792207793,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.100;GradientBoostingClf:0.200;LogisticRegression:0.200;RandomForestClf:0.300;ExtraTreesClf:0.200,0.36000000000000004,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5615942028985508,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.7792207792207793,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.091;GradientBoostingClf:0.182;LogisticRegression:0.182;RandomForestClf:0.273;ExtraTreesClf:0.182;SVC_RBF:0.091,0.3500000000000001,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5507246376811594,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.7770562770562771,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.083;GradientBoostingClf:0.167;LogisticRegression:0.250;RandomForestClf:0.250;ExtraTreesClf:0.250,0.39000000000000007,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5652173913043479,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.7857142857142858,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.071;GradientBoostingClf:0.143;LogisticRegression:0.214;RandomForestClf:0.214;ExtraTreesClf:0.214;SVC_RBF:0.143,0.38000000000000006,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5434782608695652,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.7835497835497836,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.286;LogisticRegression:0.143;RandomForestClf:0.143;ExtraTreesClf:0.286;SVC_RBF:0.143,0.3400000000000001,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5579710144927537,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.7835497835497836,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.222;LogisticRegression:0.111;RandomForestClf:0.111;ExtraTreesClf:0.222;SVC_RBF:0.333,0.33000000000000007,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5471014492753623,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.777056277056277,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.250;LogisticRegression:0.125;RandomForestClf:0.375;ExtraTreesClf:0.125;SVC_RBF:0.125,0.33000000000000007,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5434782608695652,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.7878787878787878,0.49134199134199136,28,5,5,9
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.286;LogisticRegression:0.286;ExtraTreesClf:0.429,0.4000000000000001,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.572463768115942,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.7792207792207793,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.250;LogisticRegression:0.250;ExtraTreesClf:0.375;SVC_RBF:0.125,0.39000000000000007,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5579710144927537,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.7835497835497836,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.222;LogisticRegression:0.222;ExtraTreesClf:0.333;SVC_RBF:0.222,0.37000000000000005,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5434782608695652,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.7813852813852813,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.200;LogisticRegression:0.200;ExtraTreesClf:0.300;SVC_RBF:0.300,0.37000000000000005,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5471014492753623,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.7813852813852813,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.286;LogisticRegression:0.286;RandomForestClf:0.143;ExtraTreesClf:0.286,0.4100000000000001,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5543478260869565,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.7813852813852813,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.250;LogisticRegression:0.250;RandomForestClf:0.125;ExtraTreesClf:0.250;SVC_RBF:0.125,0.39000000000000007,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5471014492753623,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.7792207792207791,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.222;LogisticRegression:0.222;RandomForestClf:0.111;ExtraTreesClf:0.222;SVC_RBF:0.222,0.38000000000000006,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5434782608695652,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.7835497835497836,0.4721909965787695,29,4,6,8
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.200;LogisticRegression:0.200;RandomForestClf:0.100;ExtraTreesClf:0.200;SVC_RBF:0.300,0.37000000000000005,0.6571428571428571,0.5,0.4166666666666667,0.45454545454545453,0.5434782608695652,0.20938142159739226,18,5,7,5,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.7813852813852813,0.4721909965787695,29,4,6,8
